【Time】：2015-04-30 00:00:42  【Type】：ASP.global_asax  【Message】：cc 
【Time】：2015-04-30 00:31:35  【Type】：Ytg.Scheduler.Tasks.YtgJob  【Message】：CreateTask ITrigger 20150430016 对象成功！ 
【Time】：2015-04-30 00:31:35  【Type】：Ytg.Scheduler.Tasks.YtgJob  【Message】：CreateTask ITrigger 20150430017 对象成功！ 
【Time】：2015-04-30 00:31:35  【Type】：Ytg.Scheduler.Tasks.YtgJob  【Message】：CreateTask ITrigger 20150430018 对象成功！ 
【Time】：2015-04-30 00:31:35  【Type】：Ytg.Scheduler.Tasks.YtgJob  【Message】：CreateTask ITrigger 20150430019 对象成功！ 
【Time】：2015-04-30 00:31:35  【Type】：Ytg.Scheduler.Tasks.YtgJob  【Message】：CreateTask ITrigger 20150430020 对象成功！ 
【Time】：2015-04-30 00:31:35  【Type】：Ytg.Scheduler.Tasks.YtgJob  【Message】：CreateTask ITrigger 20150430021 对象成功！ 
【Time】：2015-04-30 00:31:35  【Type】：Ytg.Scheduler.Tasks.YtgJob  【Message】：CreateTask ITrigger 20150430022 对象成功！ 
【Time】：2015-04-30 00:31:35  【Type】：Ytg.Scheduler.Tasks.YtgJob  【Message】：CreateTask ITrigger 20150430023 对象成功！ 
【Time】：2015-04-30 00:31:35  【Type】：Ytg.Scheduler.Tasks.YtgJob  【Message】：CreateTask ITrigger 20150430024 对象成功！ 
【Time】：2015-04-30 00:31:35  【Type】：Ytg.Scheduler.Tasks.YtgJob  【Message】：CreateTask ITrigger 20150430025 对象成功！ 
【Time】：2015-04-30 00:31:35  【Type】：Ytg.Scheduler.Tasks.YtgJob  【Message】：CreateTask ITrigger 20150430026 对象成功！ 
【Time】：2015-04-30 00:31:35  【Type】：Ytg.Scheduler.Tasks.YtgJob  【Message】：CreateTask ITrigger 20150430027 对象成功！ 
【Time】：2015-04-30 00:31:35  【Type】：Ytg.Scheduler.Tasks.YtgJob  【Message】：CreateTask ITrigger 20150430028 对象成功！ 
【Time】：2015-04-30 00:31:35  【Type】：Ytg.Scheduler.Tasks.YtgJob  【Message】：CreateTask ITrigger 20150430029 对象成功！ 
【Time】：2015-04-30 00:31:35  【Type】：Ytg.Scheduler.Tasks.YtgJob  【Message】：CreateTask ITrigger 20150430030 对象成功！ 
【Time】：2015-04-30 00:31:35  【Type】：Ytg.Scheduler.Tasks.YtgJob  【Message】：CreateTask ITrigger 20150430031 对象成功！ 
【Time】：2015-04-30 00:31:35  【Type】：Ytg.Scheduler.Tasks.YtgJob  【Message】：CreateTask ITrigger 20150430032 对象成功！ 
【Time】：2015-04-30 00:31:35  【Type】：Ytg.Scheduler.Tasks.YtgJob  【Message】：CreateTask ITrigger 20150430033 对象成功！ 
【Time】：2015-04-30 00:31:35  【Type】：Ytg.Scheduler.Tasks.YtgJob  【Message】：CreateTask ITrigger 20150430034 对象成功！ 
【Time】：2015-04-30 00:31:35  【Type】：Ytg.Scheduler.Tasks.YtgJob  【Message】：CreateTask ITrigger 20150430035 对象成功！ 
【Time】：2015-04-30 00:31:35  【Type】：Ytg.Scheduler.Tasks.YtgJob  【Message】：CreateTask ITrigger 20150430036 对象成功！ 
【Time】：2015-04-30 00:31:35  【Type】：Ytg.Scheduler.Tasks.YtgJob  【Message】：CreateTask ITrigger 20150430037 对象成功！ 
【Time】：2015-04-30 00:31:35  【Type】：Ytg.Scheduler.Tasks.YtgJob  【Message】：CreateTask ITrigger 20150430038 对象成功！ 
【Time】：2015-04-30 00:31:35  【Type】：Ytg.Scheduler.Tasks.YtgJob  【Message】：CreateTask ITrigger 20150430039 对象成功！ 
【Time】：2015-04-30 00:31:35  【Type】：Ytg.Scheduler.Tasks.YtgJob  【Message】：CreateTask ITrigger 20150430040 对象成功！ 
【Time】：2015-04-30 00:31:35  【Type】：Ytg.Scheduler.Tasks.YtgJob  【Message】：CreateTask ITrigger 20150430041 对象成功！ 
【Time】：2015-04-30 00:31:35  【Type】：Ytg.Scheduler.Tasks.YtgJob  【Message】：CreateTask ITrigger 20150430042 对象成功！ 
【Time】：2015-04-30 00:31:35  【Type】：Ytg.Scheduler.Tasks.YtgJob  【Message】：CreateTask ITrigger 20150430043 对象成功！ 
【Time】：2015-04-30 00:31:35  【Type】：Ytg.Scheduler.Tasks.YtgJob  【Message】：CreateTask ITrigger 20150430044 对象成功！ 
【Time】：2015-04-30 00:31:35  【Type】：Ytg.Scheduler.Tasks.YtgJob  【Message】：CreateTask ITrigger 20150430045 对象成功！ 
【Time】：2015-04-30 00:31:35  【Type】：Ytg.Scheduler.Tasks.YtgJob  【Message】：CreateTask ITrigger 20150430046 对象成功！ 
【Time】：2015-04-30 00:31:35  【Type】：Ytg.Scheduler.Tasks.YtgJob  【Message】：CreateTask ITrigger 20150430047 对象成功！ 
【Time】：2015-04-30 00:31:35  【Type】：Ytg.Scheduler.Tasks.YtgJob  【Message】：CreateTask ITrigger 20150430048 对象成功！ 
【Time】：2015-04-30 00:31:35  【Type】：Ytg.Scheduler.Tasks.YtgJob  【Message】：CreateTask ITrigger 20150430049 对象成功！ 
【Time】：2015-04-30 00:31:35  【Type】：ASP.global_asax  【Message】：scheduler start ! 
【Time】：2015-04-30 00:33:10  【Type】：ASP.global_asax  【Message】：cc 
【Time】：2015-04-30 00:33:24  【Type】：Ytg.Scheduler.Tasks.YtgJob  【Message】：CreateTasks 获取任务总数为74 
【Time】：2015-04-30 00:33:28  【Type】：Ytg.Scheduler.Tasks.YtgJob  【Message】：CreateTask ITrigger 2015113 对象成功！ 
【Time】：2015-04-30 00:33:28  【Type】：Ytg.Scheduler.Tasks.YtgJob  【Message】：CreateTask ITrigger 2015113 对象成功！ 
【Time】：2015-04-30 00:33:28  【Type】：Ytg.Scheduler.Tasks.YtgJob  【Message】：CreateTask ITrigger 20150430085 对象成功！ 
【Time】：2015-04-30 00:33:28  【Type】：Ytg.Scheduler.Tasks.YtgJob  【Message】：CreateTask ITrigger 20150430086 对象成功！ 
【Time】：2015-04-30 00:33:28  【Type】：Ytg.Scheduler.Tasks.YtgJob  【Message】：CreateTask ITrigger 20150430087 对象成功！ 
【Time】：2015-04-30 00:33:28  【Type】：Ytg.Scheduler.Tasks.YtgJob  【Message】：CreateTask ITrigger 20150430088 对象成功！ 
【Time】：2015-04-30 00:33:28  【Type】：Ytg.Scheduler.Tasks.YtgJob  【Message】：CreateTask ITrigger 20150430089 对象成功！ 
【Time】：2015-04-30 00:33:28  【Type】：Ytg.Scheduler.Tasks.YtgJob  【Message】：CreateTask ITrigger 20150430090 对象成功！ 
【Time】：2015-04-30 00:33:28  【Type】：Ytg.Scheduler.Tasks.YtgJob  【Message】：CreateTask ITrigger 20150430091 对象成功！ 
【Time】：2015-04-30 00:33:28  【Type】：Ytg.Scheduler.Tasks.YtgJob  【Message】：CreateTask ITrigger 20150430092 对象成功！ 
【Time】：2015-04-30 00:33:28  【Type】：Ytg.Scheduler.Tasks.YtgJob  【Message】：CreateTask ITrigger 20150430093 对象成功！ 
【Time】：2015-04-30 00:33:28  【Type】：Ytg.Scheduler.Tasks.YtgJob  【Message】：CreateTask ITrigger 20150430094 对象成功！ 
【Time】：2015-04-30 00:33:28  【Type】：Ytg.Scheduler.Tasks.YtgJob  【Message】：CreateTask ITrigger 20150430095 对象成功！ 
【Time】：2015-04-30 00:33:28  【Type】：Ytg.Scheduler.Tasks.YtgJob  【Message】：CreateTask ITrigger 20150430096 对象成功！ 
【Time】：2015-04-30 00:33:28  【Type】：Ytg.Scheduler.Tasks.YtgJob  【Message】：CreateTask ITrigger 20150430001 对象成功！ 
【Time】：2015-04-30 00:33:28  【Type】：Ytg.Scheduler.Tasks.YtgJob  【Message】：CreateTask ITrigger 20150430002 对象成功！ 
【Time】：2015-04-30 00:33:28  【Type】：Ytg.Scheduler.Tasks.YtgJob  【Message】：CreateTask ITrigger 20150430003 对象成功！ 
【Time】：2015-04-30 00:33:28  【Type】：Ytg.Scheduler.Tasks.YtgJob  【Message】：CreateTask ITrigger 20150430004 对象成功！ 
【Time】：2015-04-30 00:33:28  【Type】：Ytg.Scheduler.Tasks.YtgJob  【Message】：CreateTask ITrigger 20150430005 对象成功！ 
【Time】：2015-04-30 00:33:28  【Type】：Ytg.Scheduler.Tasks.YtgJob  【Message】：CreateTask ITrigger 20150430006 对象成功！ 
【Time】：2015-04-30 00:33:28  【Type】：Ytg.Scheduler.Tasks.YtgJob  【Message】：CreateTask ITrigger 20150430007 对象成功！ 
【Time】：2015-04-30 00:33:28  【Type】：Ytg.Scheduler.Tasks.YtgJob  【Message】：CreateTask ITrigger 20150430008 对象成功！ 
【Time】：2015-04-30 00:33:28  【Type】：Ytg.Scheduler.Tasks.YtgJob  【Message】：CreateTask ITrigger 20150430009 对象成功！ 
【Time】：2015-04-30 00:33:28  【Type】：Ytg.Scheduler.Tasks.YtgJob  【Message】：CreateTask ITrigger 20150430010 对象成功！ 
【Time】：2015-04-30 00:33:28  【Type】：Ytg.Scheduler.Tasks.YtgJob  【Message】：CreateTask ITrigger 20150430011 对象成功！ 
【Time】：2015-04-30 00:33:28  【Type】：Ytg.Scheduler.Tasks.YtgJob  【Message】：CreateTask ITrigger 20150430001 对象成功！ 
【Time】：2015-04-30 00:33:28  【Type】：Ytg.Scheduler.Tasks.YtgJob  【Message】：CreateTask ITrigger 20150430002 对象成功！ 
【Time】：2015-04-30 00:33:28  【Type】：Ytg.Scheduler.Tasks.YtgJob  【Message】：CreateTask ITrigger 20150430003 对象成功！ 
【Time】：2015-04-30 00:33:28  【Type】：Ytg.Scheduler.Tasks.YtgJob  【Message】：CreateTask ITrigger 20150430004 对象成功！ 
【Time】：2015-04-30 00:33:28  【Type】：Ytg.Scheduler.Tasks.YtgJob  【Message】：CreateTask ITrigger 20150430005 对象成功！ 
【Time】：2015-04-30 00:33:28  【Type】：Ytg.Scheduler.Tasks.YtgJob  【Message】：CreateTask ITrigger 20150430006 对象成功！ 
【Time】：2015-04-30 00:33:28  【Type】：Ytg.Scheduler.Tasks.YtgJob  【Message】：CreateTask ITrigger 20150430007 对象成功！ 
【Time】：2015-04-30 00:33:28  【Type】：Ytg.Scheduler.Tasks.YtgJob  【Message】：CreateTask ITrigger 20150430008 对象成功！ 
【Time】：2015-04-30 00:33:28  【Type】：Ytg.Scheduler.Tasks.YtgJob  【Message】：CreateTask ITrigger 20150430009 对象成功！ 
【Time】：2015-04-30 00:33:28  【Type】：Ytg.Scheduler.Tasks.YtgJob  【Message】：CreateTask ITrigger 20150430010 对象成功！ 
【Time】：2015-04-30 00:33:28  【Type】：Ytg.Scheduler.Tasks.YtgJob  【Message】：CreateTask ITrigger 20150430011 对象成功！ 
【Time】：2015-04-30 00:33:28  【Type】：Ytg.Scheduler.Tasks.YtgJob  【Message】：CreateTask ITrigger 20150430012 对象成功！ 
【Time】：2015-04-30 00:33:28  【Type】：Ytg.Scheduler.Tasks.YtgJob  【Message】：CreateTask ITrigger 20150430013 对象成功！ 
【Time】：2015-04-30 00:33:28  【Type】：Ytg.Scheduler.Tasks.YtgJob  【Message】：CreateTask ITrigger 20150430014 对象成功！ 
【Time】：2015-04-30 00:33:28  【Type】：Ytg.Scheduler.Tasks.YtgJob  【Message】：CreateTask ITrigger 20150430015 对象成功！ 
【Time】：2015-04-30 00:33:28  【Type】：Ytg.Scheduler.Tasks.YtgJob  【Message】：CreateTask ITrigger 20150430016 对象成功！ 
【Time】：2015-04-30 00:33:28  【Type】：Ytg.Scheduler.Tasks.YtgJob  【Message】：CreateTask ITrigger 20150430017 对象成功！ 
【Time】：2015-04-30 00:33:28  【Type】：Ytg.Scheduler.Tasks.YtgJob  【Message】：CreateTask ITrigger 20150430018 对象成功！ 
【Time】：2015-04-30 00:33:28  【Type】：Ytg.Scheduler.Tasks.YtgJob  【Message】：CreateTask ITrigger 20150430019 对象成功！ 
【Time】：2015-04-30 00:33:28  【Type】：Ytg.Scheduler.Tasks.YtgJob  【Message】：CreateTask ITrigger 20150430020 对象成功！ 
【Time】：2015-04-30 00:33:28  【Type】：Ytg.Scheduler.Tasks.YtgJob  【Message】：CreateTask ITrigger 20150430021 对象成功！ 
【Time】：2015-04-30 00:33:28  【Type】：Ytg.Scheduler.Tasks.YtgJob  【Message】：CreateTask ITrigger 20150430022 对象成功！ 
【Time】：2015-04-30 00:33:28  【Type】：Ytg.Scheduler.Tasks.YtgJob  【Message】：CreateTask ITrigger 20150430023 对象成功！ 
【Time】：2015-04-30 00:33:28  【Type】：Ytg.Scheduler.Tasks.YtgJob  【Message】：CreateTask ITrigger 20150430024 对象成功！ 
【Time】：2015-04-30 00:33:28  【Type】：Ytg.Scheduler.Tasks.YtgJob  【Message】：CreateTask ITrigger 20150430025 对象成功！ 
【Time】：2015-04-30 00:33:28  【Type】：Ytg.Scheduler.Tasks.YtgJob  【Message】：CreateTask ITrigger 20150430026 对象成功！ 
【Time】：2015-04-30 00:33:28  【Type】：Ytg.Scheduler.Tasks.YtgJob  【Message】：CreateTask ITrigger 20150430027 对象成功！ 
【Time】：2015-04-30 00:33:28  【Type】：Ytg.Scheduler.Tasks.YtgJob  【Message】：CreateTask ITrigger 20150430028 对象成功！ 
【Time】：2015-04-30 00:33:28  【Type】：Ytg.Scheduler.Tasks.YtgJob  【Message】：CreateTask ITrigger 20150430029 对象成功！ 
【Time】：2015-04-30 00:33:28  【Type】：Ytg.Scheduler.Tasks.YtgJob  【Message】：CreateTask ITrigger 20150430030 对象成功！ 
【Time】：2015-04-30 00:33:28  【Type】：Ytg.Scheduler.Tasks.YtgJob  【Message】：CreateTask ITrigger 20150430031 对象成功！ 
【Time】：2015-04-30 00:33:28  【Type】：Ytg.Scheduler.Tasks.YtgJob  【Message】：CreateTask ITrigger 20150430032 对象成功！ 
【Time】：2015-04-30 00:33:28  【Type】：Ytg.Scheduler.Tasks.YtgJob  【Message】：CreateTask ITrigger 20150430033 对象成功！ 
【Time】：2015-04-30 00:33:28  【Type】：Ytg.Scheduler.Tasks.YtgJob  【Message】：CreateTask ITrigger 20150430034 对象成功！ 
【Time】：2015-04-30 00:33:28  【Type】：Ytg.Scheduler.Tasks.YtgJob  【Message】：CreateTask ITrigger 20150430035 对象成功！ 
【Time】：2015-04-30 00:33:28  【Type】：Ytg.Scheduler.Tasks.YtgJob  【Message】：CreateTask ITrigger 20150430036 对象成功！ 
【Time】：2015-04-30 00:33:28  【Type】：Ytg.Scheduler.Tasks.YtgJob  【Message】：CreateTask ITrigger 20150430037 对象成功！ 
【Time】：2015-04-30 00:33:28  【Type】：Ytg.Scheduler.Tasks.YtgJob  【Message】：CreateTask ITrigger 20150430038 对象成功！ 
【Time】：2015-04-30 00:33:28  【Type】：Ytg.Scheduler.Tasks.YtgJob  【Message】：CreateTask ITrigger 20150430039 对象成功！ 
【Time】：2015-04-30 00:33:28  【Type】：Ytg.Scheduler.Tasks.YtgJob  【Message】：CreateTask ITrigger 20150430040 对象成功！ 
【Time】：2015-04-30 00:33:28  【Type】：Ytg.Scheduler.Tasks.YtgJob  【Message】：CreateTask ITrigger 20150430041 对象成功！ 
【Time】：2015-04-30 00:33:28  【Type】：Ytg.Scheduler.Tasks.YtgJob  【Message】：CreateTask ITrigger 20150430042 对象成功！ 
【Time】：2015-04-30 00:33:28  【Type】：Ytg.Scheduler.Tasks.YtgJob  【Message】：CreateTask ITrigger 20150430043 对象成功！ 
【Time】：2015-04-30 00:33:28  【Type】：Ytg.Scheduler.Tasks.YtgJob  【Message】：CreateTask ITrigger 20150430044 对象成功！ 
【Time】：2015-04-30 00:33:28  【Type】：Ytg.Scheduler.Tasks.YtgJob  【Message】：CreateTask ITrigger 20150430045 对象成功！ 
【Time】：2015-04-30 00:33:28  【Type】：Ytg.Scheduler.Tasks.YtgJob  【Message】：CreateTask ITrigger 20150430046 对象成功！ 
【Time】：2015-04-30 00:33:28  【Type】：Ytg.Scheduler.Tasks.YtgJob  【Message】：CreateTask ITrigger 20150430047 对象成功！ 
【Time】：2015-04-30 00:33:28  【Type】：Ytg.Scheduler.Tasks.YtgJob  【Message】：CreateTask ITrigger 20150430048 对象成功！ 
【Time】：2015-04-30 00:33:28  【Type】：Ytg.Scheduler.Tasks.YtgJob  【Message】：CreateTask ITrigger 20150430049 对象成功！ 
【Time】：2015-04-30 00:33:28  【Type】：ASP.global_asax  【Message】：scheduler start ! 
【Time】：2015-04-30 00:34:20  【Type】：ASP.global_asax  【Message】：cc 
【Time】：2015-04-30 00:34:34  【Type】：Ytg.Scheduler.Tasks.YtgJob  【Message】：CreateTasks 获取任务总数为74 
【Time】：2015-04-30 00:34:38  【Type】：Ytg.Scheduler.Tasks.YtgJob  【Message】：CreateTask ITrigger 2015113 对象成功！ 
【Time】：2015-04-30 00:34:38  【Type】：Ytg.Scheduler.Tasks.YtgJob  【Message】：CreateTask ITrigger 2015113 对象成功！ 
【Time】：2015-04-30 00:34:38  【Type】：Ytg.Scheduler.Tasks.YtgJob  【Message】：CreateTask ITrigger 20150430085 对象成功！ 
【Time】：2015-04-30 00:34:38  【Type】：Ytg.Scheduler.Tasks.YtgJob  【Message】：CreateTask ITrigger 20150430086 对象成功！ 
【Time】：2015-04-30 00:34:38  【Type】：Ytg.Scheduler.Tasks.YtgJob  【Message】：CreateTask ITrigger 20150430087 对象成功！ 
【Time】：2015-04-30 00:34:38  【Type】：Ytg.Scheduler.Tasks.YtgJob  【Message】：CreateTask ITrigger 20150430088 对象成功！ 
【Time】：2015-04-30 00:34:38  【Type】：Ytg.Scheduler.Tasks.YtgJob  【Message】：CreateTask ITrigger 20150430089 对象成功！ 
【Time】：2015-04-30 00:34:38  【Type】：Ytg.Scheduler.Tasks.YtgJob  【Message】：CreateTask ITrigger 20150430090 对象成功！ 
【Time】：2015-04-30 00:34:38  【Type】：Ytg.Scheduler.Tasks.YtgJob  【Message】：CreateTask ITrigger 20150430091 对象成功！ 
【Time】：2015-04-30 00:34:38  【Type】：Ytg.Scheduler.Tasks.YtgJob  【Message】：CreateTask ITrigger 20150430092 对象成功！ 
【Time】：2015-04-30 00:34:38  【Type】：Ytg.Scheduler.Tasks.YtgJob  【Message】：CreateTask ITrigger 20150430093 对象成功！ 
【Time】：2015-04-30 00:34:38  【Type】：Ytg.Scheduler.Tasks.YtgJob  【Message】：CreateTask ITrigger 20150430094 对象成功！ 
【Time】：2015-04-30 00:34:38  【Type】：Ytg.Scheduler.Tasks.YtgJob  【Message】：CreateTask ITrigger 20150430095 对象成功！ 
【Time】：2015-04-30 00:34:38  【Type】：Ytg.Scheduler.Tasks.YtgJob  【Message】：CreateTask ITrigger 20150430096 对象成功！ 
【Time】：2015-04-30 00:34:38  【Type】：Ytg.Scheduler.Tasks.YtgJob  【Message】：CreateTask ITrigger 20150430001 对象成功！ 
【Time】：2015-04-30 00:34:38  【Type】：Ytg.Scheduler.Tasks.YtgJob  【Message】：CreateTask ITrigger 20150430002 对象成功！ 
【Time】：2015-04-30 00:34:38  【Type】：Ytg.Scheduler.Tasks.YtgJob  【Message】：CreateTask ITrigger 20150430003 对象成功！ 
【Time】：2015-04-30 00:34:38  【Type】：Ytg.Scheduler.Tasks.YtgJob  【Message】：CreateTask ITrigger 20150430004 对象成功！ 
【Time】：2015-04-30 00:34:38  【Type】：Ytg.Scheduler.Tasks.YtgJob  【Message】：CreateTask ITrigger 20150430005 对象成功！ 
【Time】：2015-04-30 00:34:38  【Type】：Ytg.Scheduler.Tasks.YtgJob  【Message】：CreateTask ITrigger 20150430006 对象成功！ 
